//ShopTab,ITEMType,Slot
LEVEL_CH_ARMOR2_TAB2,ITEM_EVENT_CH_M_LIGHT_05_AA_B_RARE,10
LEVEL_CH_ARMOR2_TAB2,ITEM_EVENT_CH_M_LIGHT_05_AA_C_RARE,22
LEVEL_CH_ARMOR2_TAB2,ITEM_EVENT_CH_M_LIGHT_05_BA_B_RARE,8
LEVEL_CH_ARMOR2_TAB2,ITEM_EVENT_CH_M_LIGHT_05_BA_C_RARE,20
LEVEL_CH_ARMOR2_TAB2,ITEM_EVENT_CH_M_LIGHT_05_FA_B_RARE,11
LEVEL_CH_ARMOR2_TAB2,ITEM_EVENT_CH_M_LIGHT_05_FA_C_RARE,23
LEVEL_CH_ARMOR2_TAB2,ITEM_EVENT_CH_M_LIGHT_05_HA_B_RARE,6
LEVEL_CH_ARMOR2_TAB2,ITEM_EVENT_CH_M_LIGHT_05_HA_C_RARE,18
LEVEL_CH_ARMOR2_TAB2,ITEM_EVENT_CH_M_LIGHT_05_LA_B_RARE,9
LEVEL_CH_ARMOR2_TAB2,ITEM_EVENT_CH_M_LIGHT_05_LA_C_RARE,21
LEVEL_CH_ARMOR2_TAB2,ITEM_EVENT_CH_M_LIGHT_05_SA_B_RARE,7
LEVEL_CH_ARMOR2_TAB2,ITEM_EVENT_CH_M_LIGHT_05_SA_C_RARE,19
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_04_AA_B_RARE,4
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_04_AA_C_RARE,16
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_04_BA_B_RARE,2
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_04_BA_C_RARE,14
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_04_FA_B_RARE,5
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_04_FA_C_RARE,17
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_04_HA_B_RARE,0
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_04_HA_C_RARE,12
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_04_LA_B_RARE,3
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_04_LA_C_RARE,15
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_04_SA_B_RARE,1
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_04_SA_C_RARE,13
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_05_AA_B_RARE,10
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_05_AA_C_RARE,22
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_05_BA_B_RARE,8
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_05_BA_C_RARE,20
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_05_FA_B_RARE,11
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_05_FA_C_RARE,23
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_05_HA_B_RARE,6
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_05_HA_C_RARE,18
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_05_LA_B_RARE,9
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_05_LA_C_RARE,21
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_05_SA_B_RARE,7
LEVEL_CH_ARMOR2_TAB3,ITEM_EVENT_CH_M_CLOTHES_05_SA_C_RARE,19
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_04_AA_B_RARE,4
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_04_AA_C_RARE,16
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_04_BA_B_RARE,2
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_04_BA_C_RARE,14
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_04_FA_B_RARE,5
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_04_FA_C_RARE,17
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_04_HA_B_RARE,0
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_04_HA_C_RARE,12
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_04_LA_B_RARE,3
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_04_LA_C_RARE,15
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_04_SA_B_RARE,1
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_04_SA_C_RARE,13
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_05_AA_B_RARE,10
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_05_AA_C_RARE,22
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_05_BA_B_RARE,8
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_05_BA_C_RARE,20
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_05_FA_B_RARE,11
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_05_FA_C_RARE,23
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_05_HA_B_RARE,6
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_05_HA_C_RARE,18
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_05_LA_B_RARE,9
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_05_LA_C_RARE,21
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_05_SA_B_RARE,7
LEVEL_CH_ARMOR2_TAB4,ITEM_EVENT_CH_W_HEAVY_05_SA_C_RARE,19
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_04_AA_B_RARE,4
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_04_AA_C_RARE,16
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_04_BA_B_RARE,2
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_04_BA_C_RARE,14
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_04_FA_B_RARE,5
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_04_FA_C_RARE,17
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_04_HA_B_RARE,0
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_04_HA_C_RARE,12
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_04_LA_B_RARE,3
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_04_LA_C_RARE,15
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_04_SA_B_RARE,1
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_04_SA_C_RARE,13
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_05_AA_B_RARE,10
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_05_AA_C_RARE,22
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_05_BA_B_RARE,8
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_05_BA_C_RARE,20
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_05_FA_B_RARE,11
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_05_FA_C_RARE,23
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_05_HA_B_RARE,6
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_05_HA_C_RARE,18
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_05_LA_B_RARE,9
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_05_LA_C_RARE,21
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_05_SA_B_RARE,7
LEVEL_CH_ARMOR2_TAB5,ITEM_EVENT_CH_W_LIGHT_05_SA_C_RARE,19
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_04_AA_B_RARE,4
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_04_AA_C_RARE,16
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_04_BA_B_RARE,2
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_04_BA_C_RARE,14
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_04_FA_B_RARE,5
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_04_FA_C_RARE,17
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_04_HA_B_RARE,0
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_04_HA_C_RARE,12
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_04_LA_B_RARE,3
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_04_LA_C_RARE,15
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_04_SA_B_RARE,1
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_04_SA_C_RARE,13
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_05_AA_B_RARE,10
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_05_AA_C_RARE,22
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_05_BA_B_RARE,8
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_05_BA_C_RARE,20
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_05_FA_B_RARE,11
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_05_FA_C_RARE,23
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_05_HA_B_RARE,6
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_05_HA_C_RARE,18
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_05_LA_B_RARE,9
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_05_LA_C_RARE,21
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_05_SA_B_RARE,7
LEVEL_CH_ARMOR2_TAB6,ITEM_EVENT_CH_W_CLOTHES_05_SA_C_RARE,19
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_06_AA_B_RARE,4
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_06_AA_C_RARE,22
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_06_BA_B_RARE,2
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_06_BA_C_RARE,20
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_06_FA_B_RARE,5
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_06_FA_C_RARE,23
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_06_HA_B_RARE,0
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_06_HA_C_RARE,18
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_06_LA_B_RARE,3
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_06_LA_C_RARE,21
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_06_SA_B_RARE,1
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_06_SA_C_RARE,19
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_07_AA_B_RARE,10
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_07_AA_C_RARE,28
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_07_BA_B_RARE,8
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_07_BA_C_RARE,26
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_07_FA_B_RARE,11
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_07_FA_C_RARE,29
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_07_HA_B_RARE,6
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_07_HA_C_RARE,24
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_07_LA_B_RARE,9
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_07_LA_C_RARE,27
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_07_SA_B_RARE,7
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_07_SA_C_RARE,25
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_08_AA_B_RARE,16
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_08_AA_C_RARE,34
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_08_BA_B_RARE,14
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_08_BA_C_RARE,32
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_08_FA_B_RARE,17
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_08_FA_C_RARE,35
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_08_HA_B_RARE,12
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_08_HA_C_RARE,30
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_08_LA_B_RARE,15
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_08_LA_C_RARE,33
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_08_SA_B_RARE,13
LEVEL_CH_ARMOR3_TAB1,ITEM_EVENT_CH_M_HEAVY_08_SA_C_RARE,31
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_06_AA_B_RARE,4
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_06_AA_C_RARE,22
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_06_BA_B_RARE,2
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_06_BA_C_RARE,20
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_06_FA_B_RARE,5
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_06_FA_C_RARE,23
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_06_HA_B_RARE,0
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_06_HA_C_RARE,18
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_06_LA_B_RARE,3
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_06_LA_C_RARE,21
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_06_SA_B_RARE,1
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_06_SA_C_RARE,19
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_07_AA_B_RARE,10
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_07_AA_C_RARE,28
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_07_BA_B_RARE,8
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_07_BA_C_RARE,26
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_07_FA_B_RARE,11
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_07_FA_C_RARE,29
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_07_HA_B_RARE,6
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_07_HA_C_RARE,24
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_07_LA_B_RARE,9
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_07_LA_C_RARE,27
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_07_SA_B_RARE,7
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_07_SA_C_RARE,25
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_08_AA_B_RARE,16
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_08_AA_C_RARE,34
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_08_BA_B_RARE,14
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_08_BA_C_RARE,32
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_08_FA_B_RARE,17
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_08_FA_C_RARE,35
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_08_HA_B_RARE,12
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_08_HA_C_RARE,30
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_08_LA_B_RARE,15
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_08_LA_C_RARE,33
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_08_SA_B_RARE,13
LEVEL_CH_ARMOR3_TAB2,ITEM_EVENT_CH_M_LIGHT_08_SA_C_RARE,31
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_06_AA_B_RARE,4
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_06_AA_C_RARE,22
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_06_BA_B_RARE,2
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_06_BA_C_RARE,20
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_06_FA_B_RARE,5
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_06_FA_C_RARE,23
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_06_HA_B_RARE,0
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_06_HA_C_RARE,18
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_06_LA_B_RARE,3
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_06_LA_C_RARE,21
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_06_SA_B_RARE,1
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_06_SA_C_RARE,19
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_07_AA_B_RARE,10
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_07_AA_C_RARE,28
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_07_BA_B_RARE,8
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_07_BA_C_RARE,26
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_07_FA_B_RARE,11
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_07_FA_C_RARE,29
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_07_HA_B_RARE,6
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_07_HA_C_RARE,24
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_07_LA_B_RARE,9
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_07_LA_C_RARE,27
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_07_SA_B_RARE,7
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_07_SA_C_RARE,25
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_08_AA_B_RARE,16
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_08_AA_C_RARE,34
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_08_BA_B_RARE,14
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_08_BA_C_RARE,32
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_08_FA_B_RARE,17
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_08_FA_C_RARE,35
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_08_HA_B_RARE,12
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_08_HA_C_RARE,30
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_08_LA_B_RARE,15
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_08_LA_C_RARE,33
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_08_SA_B_RARE,13
LEVEL_CH_ARMOR3_TAB3,ITEM_EVENT_CH_M_CLOTHES_08_SA_C_RARE,31
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_06_AA_B_RARE,4
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_06_AA_C_RARE,22
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_06_BA_B_RARE,2
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_06_BA_C_RARE,20
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_06_FA_B_RARE,5
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_06_FA_C_RARE,23
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_06_HA_B_RARE,0
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_06_HA_C_RARE,18
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_06_LA_B_RARE,3
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_06_LA_C_RARE,21
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_06_SA_B_RARE,1
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_06_SA_C_RARE,19
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_07_AA_B_RARE,10
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_07_AA_C_RARE,28
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_07_BA_B_RARE,8
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_07_BA_C_RARE,26
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_07_FA_B_RARE,11
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_07_FA_C_RARE,29
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_07_HA_B_RARE,6
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_07_HA_C_RARE,24
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_07_LA_B_RARE,9
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_07_LA_C_RARE,27
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_07_SA_B_RARE,7
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_07_SA_C_RARE,25
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_08_AA_B_RARE,16
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_08_AA_C_RARE,34
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_08_BA_B_RARE,14
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_08_BA_C_RARE,32
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_08_FA_B_RARE,17
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_08_FA_C_RARE,35
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_08_HA_B_RARE,12
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_08_HA_C_RARE,30
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_08_LA_B_RARE,15
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_08_LA_C_RARE,33
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_08_SA_B_RARE,13
LEVEL_CH_ARMOR3_TAB4,ITEM_EVENT_CH_W_HEAVY_08_SA_C_RARE,31
