//ID,Type,Name,Level,Hp
87090000,MOB_THIEF_NPC_0218,Thief,22,1184
88090000,MOB_THIEF_NPC_0219,Thief,22,1184
89090000,MOB_THIEF_NPC_0220,Thief,22,957
8A090000,MOB_THIEF_NPC_0221,Thief,23,1264
8B090000,MOB_THIEF_NPC_0222,Thief,23,1264
8C090000,MOB_THIEF_NPC_0223,Thief,23,1019
8D090000,MOB_THIEF_NPC_0224,Thief,23,1264
8E090000,MOB_THIEF_NPC_0225,Thief,23,1142
8F090000,MOB_THIEF_NPC_0226,Thief,23,1019
90090000,MOB_THIEF_NPC_0227,Thief,23,1264
91090000,MOB_THIEF_NPC_0228,Thief,23,1264
92090000,MOB_THIEF_NPC_0229,Thief,23,1019
93090000,MOB_THIEF_NPC_0230,Thief,23,1142
94090000,MOB_THIEF_NPC_0231,Thief,24,1347
95090000,MOB_THIEF_NPC_0232,Thief,24,1083
96090000,MOB_THIEF_NPC_0233,Thief,24,1347
97090000,MOB_THIEF_NPC_0234,Thief,24,1347
98090000,MOB_THIEF_NPC_0235,Thief,24,1083
99090000,MOB_THIEF_NPC_0236,Thief,24,1347
9A090000,MOB_THIEF_NPC_0237,Thief,24,1347
9B090000,MOB_THIEF_NPC_0238,Thief,24,1083
9C090000,MOB_THIEF_NPC_0239,Thief,24,1347
9D090000,MOB_THIEF_NPC_0240,Thief,24,1215
9E090000,MOB_THIEF_NPC_0241,Thief,25,1149
9F090000,MOB_THIEF_NPC_0242,Thief,25,1433
A0090000,MOB_THIEF_NPC_0243,Thief,25,1433
A1090000,MOB_THIEF_NPC_0244,Thief,25,1149
A2090000,MOB_THIEF_NPC_0245,Thief,25,1291
A3090000,MOB_THIEF_NPC_0246,Thief,25,1433
A4090000,MOB_THIEF_NPC_0247,Thief,25,1149
A5090000,MOB_THIEF_NPC_0248,Thief,25,1433
A6090000,MOB_THIEF_NPC_0249,Thief,25,1433
A7090000,MOB_THIEF_NPC_0250,Thief,25,1149
A8090000,MOB_THIEF_NPC_0251,Thief,26,1522
A9090000,MOB_THIEF_NPC_0252,Thief,26,1522
AA090000,MOB_THIEF_NPC_0253,Thief,26,1217
AB090000,MOB_THIEF_NPC_0254,Thief,26,1522
AC090000,MOB_THIEF_NPC_0255,Thief,26,1370
AD090000,MOB_THIEF_NPC_0256,Thief,26,1217
AE090000,MOB_THIEF_NPC_0257,Thief,26,1522
AF090000,MOB_THIEF_NPC_0258,Thief,26,1522
B0090000,MOB_THIEF_NPC_0259,Thief,26,1217
B1090000,MOB_THIEF_NPC_0260,Thief,26,1370
B2090000,MOB_THIEF_NPC_0261,Thief,27,1614
B3090000,MOB_THIEF_NPC_0262,Thief,27,1287
B4090000,MOB_THIEF_NPC_0263,Thief,27,1614
B5090000,MOB_THIEF_NPC_0264,Thief,27,1614
B6090000,MOB_THIEF_NPC_0265,Thief,27,1287
B7090000,MOB_THIEF_NPC_0266,Thief,27,1614
B8090000,MOB_THIEF_NPC_0267,Thief,27,1614
B9090000,MOB_THIEF_NPC_0268,Thief,27,1287
BA090000,MOB_THIEF_NPC_0269,Thief,27,1614
BB090000,MOB_THIEF_NPC_0270,Thief,27,1451
BC090000,MOB_THIEF_NPC_0271,Thief,28,1360
BD090000,MOB_THIEF_NPC_0272,Thief,28,1709
BE090000,MOB_THIEF_NPC_0273,Thief,28,1709
BF090000,MOB_THIEF_NPC_0274,Thief,28,1360
C0090000,MOB_THIEF_NPC_0275,Thief,28,1535
C1090000,MOB_THIEF_NPC_0276,Thief,28,1709
C2090000,MOB_THIEF_NPC_0277,Thief,28,1360
C3090000,MOB_THIEF_NPC_0278,Thief,28,1709
C4090000,MOB_THIEF_NPC_0279,Thief,28,1709
C5090000,MOB_THIEF_NPC_0280,Thief,28,1360
C6090000,MOB_THIEF_NPC_0281,Thief,29,1807
C7090000,MOB_THIEF_NPC_0282,Thief,29,1807
C8090000,MOB_THIEF_NPC_0283,Thief,29,1435
C9090000,MOB_THIEF_NPC_0284,Thief,29,1807
CA090000,MOB_THIEF_NPC_0285,Thief,29,1621
CB090000,MOB_THIEF_NPC_0286,Thief,29,1435
CC090000,MOB_THIEF_NPC_0287,Thief,29,1807
CD090000,MOB_THIEF_NPC_0288,Thief,29,1807
CE090000,MOB_THIEF_NPC_0289,Thief,29,1435
CF090000,MOB_THIEF_NPC_0290,Thief,29,1621
D0090000,MOB_THIEF_NPC_0291,Thief,30,1909
D1090000,MOB_THIEF_NPC_0292,Thief,30,1513
D2090000,MOB_THIEF_NPC_0293,Thief,30,1909
D3090000,MOB_THIEF_NPC_0294,Thief,30,1909
D4090000,MOB_THIEF_NPC_0295,Thief,30,1513
D5090000,MOB_THIEF_NPC_0296,Thief,30,1909
D6090000,MOB_THIEF_NPC_0297,Thief,30,1909
D7090000,MOB_THIEF_NPC_0298,Thief,30,1513
D8090000,MOB_THIEF_NPC_0299,Thief,30,1909
D9090000,MOB_THIEF_NPC_0300,Thief,30,1711
DA090000,MOB_THIEF_NPC_0301,Thief,31,1593
DB090000,MOB_THIEF_NPC_0302,Thief,31,2013
DC090000,MOB_THIEF_NPC_0303,Thief,31,2013
DD090000,MOB_THIEF_NPC_0304,Thief,31,1593
DE090000,MOB_THIEF_NPC_0305,Thief,31,1803
DF090000,MOB_THIEF_NPC_0306,Thief,31,2013
E0090000,MOB_THIEF_NPC_0307,Thief,31,1593
E1090000,MOB_THIEF_NPC_0308,Thief,31,2013
E2090000,MOB_THIEF_NPC_0309,Thief,31,2013
E3090000,MOB_THIEF_NPC_0310,Thief,31,1593
E4090000,MOB_THIEF_NPC_0311,Thief,32,2121
E5090000,MOB_THIEF_NPC_0312,Thief,32,2121
E6090000,MOB_THIEF_NPC_0313,Thief,32,1676
E7090000,MOB_THIEF_NPC_0314,Thief,32,2121
E8090000,MOB_THIEF_NPC_0315,Thief,32,1898
E9090000,MOB_THIEF_NPC_0316,Thief,32,1676
EA090000,MOB_THIEF_NPC_0317,Thief,32,2121
EB090000,MOB_THIEF_NPC_0318,Thief,32,2121
EC090000,MOB_THIEF_NPC_0319,Thief,32,1676
ED090000,MOB_THIEF_NPC_0320,Thief,32,1898
EE090000,MOB_THIEF_NPC_0321,Thief,33,2233
EF090000,MOB_THIEF_NPC_0322,Thief,33,1761
F0090000,MOB_THIEF_NPC_0323,Thief,33,2233
F1090000,MOB_THIEF_NPC_0324,Thief,33,2233
F2090000,MOB_THIEF_NPC_0325,Thief,33,1761
F3090000,MOB_THIEF_NPC_0326,Thief,33,2233
F4090000,MOB_THIEF_NPC_0327,Thief,33,2233
F5090000,MOB_THIEF_NPC_0328,Thief,33,1761
F6090000,MOB_THIEF_NPC_0329,Thief,33,2233
F7090000,MOB_THIEF_NPC_0330,Thief,33,1997
F8090000,MOB_THIEF_NPC_0331,Thief,34,1849
F9090000,MOB_THIEF_NPC_0332,Thief,34,2348
FA090000,MOB_THIEF_NPC_0333,Thief,34,2348
FB090000,MOB_THIEF_NPC_0334,Thief,34,1849
FC090000,MOB_THIEF_NPC_0335,Thief,34,2099
FD090000,MOB_THIEF_NPC_0336,Thief,34,2348
FE090000,MOB_THIEF_NPC_0337,Thief,34,1849
FF090000,MOB_THIEF_NPC_0338,Thief,34,2348
000A0000,MOB_THIEF_NPC_0339,Thief,34,2348
010A0000,MOB_THIEF_NPC_0340,Thief,34,1849
020A0000,MOB_THIEF_NPC_0341,Thief,35,2467
030A0000,MOB_THIEF_NPC_0342,Thief,35,2467
040A0000,MOB_THIEF_NPC_0343,Thief,35,1940
050A0000,MOB_THIEF_NPC_0344,Thief,35,2467
060A0000,MOB_THIEF_NPC_0345,Thief,35,2204
070A0000,MOB_THIEF_NPC_0346,Thief,35,1940
080A0000,MOB_THIEF_NPC_0347,Thief,35,2467
090A0000,MOB_THIEF_NPC_0348,Thief,35,2467
0A0A0000,MOB_THIEF_NPC_0349,Thief,35,1940
0B0A0000,MOB_THIEF_NPC_0350,Thief,35,2204
0C0A0000,MOB_THIEF_NPC_0351,Thief,36,2590
0D0A0000,MOB_THIEF_NPC_0352,Thief,36,2034
0E0A0000,MOB_THIEF_NPC_0353,Thief,36,2590
0F0A0000,MOB_THIEF_NPC_0354,Thief,36,2590
100A0000,MOB_THIEF_NPC_0355,Thief,36,2034
110A0000,MOB_THIEF_NPC_0356,Thief,36,2590
120A0000,MOB_THIEF_NPC_0357,Thief,36,2590
130A0000,MOB_THIEF_NPC_0358,Thief,36,2034
140A0000,MOB_THIEF_NPC_0359,Thief,36,2590
150A0000,MOB_THIEF_NPC_0360,Thief,36,2312
160A0000,MOB_THIEF_NPC_0361,Thief,37,2131
170A0000,MOB_THIEF_NPC_0362,Thief,37,2716
180A0000,MOB_THIEF_NPC_0363,Thief,37,2716
190A0000,MOB_THIEF_NPC_0364,Thief,37,2131
1A0A0000,MOB_THIEF_NPC_0365,Thief,37,2424
1B0A0000,MOB_THIEF_NPC_0366,Thief,37,2716
1C0A0000,MOB_THIEF_NPC_0367,Thief,37,2131
1D0A0000,MOB_THIEF_NPC_0368,Thief,37,2716
1E0A0000,MOB_THIEF_NPC_0369,Thief,37,2716
1F0A0000,MOB_THIEF_NPC_0370,Thief,37,2131
200A0000,MOB_THIEF_NPC_0371,Thief,38,2847
210A0000,MOB_THIEF_NPC_0372,Thief,38,2847
220A0000,MOB_THIEF_NPC_0373,Thief,38,2231
230A0000,MOB_THIEF_NPC_0374,Thief,38,2847
240A0000,MOB_THIEF_NPC_0375,Thief,38,2539
250A0000,MOB_THIEF_NPC_0376,Thief,38,2231
260A0000,MOB_THIEF_NPC_0377,Thief,38,2847
270A0000,MOB_THIEF_NPC_0378,Thief,38,2847
280A0000,MOB_THIEF_NPC_0379,Thief,38,2231
290A0000,MOB_THIEF_NPC_0380,Thief,38,2539
2A0A0000,MOB_THIEF_NPC_0381,Thief,39,2982
2B0A0000,MOB_THIEF_NPC_0382,Thief,39,2334
2C0A0000,MOB_THIEF_NPC_0383,Thief,39,2982
2D0A0000,MOB_THIEF_NPC_0384,Thief,39,2982
2E0A0000,MOB_THIEF_NPC_0385,Thief,39,2334
2F0A0000,MOB_THIEF_NPC_0386,Thief,39,2982
300A0000,MOB_THIEF_NPC_0387,Thief,39,2982
310A0000,MOB_THIEF_NPC_0388,Thief,39,2334
320A0000,MOB_THIEF_NPC_0389,Thief,39,2982
330A0000,MOB_THIEF_NPC_0390,Thief,39,2658
340A0000,MOB_THIEF_NPC_0391,Thief,40,2440
350A0000,MOB_THIEF_NPC_0392,Thief,40,3121
360A0000,MOB_THIEF_NPC_0393,Thief,40,3121
370A0000,MOB_THIEF_NPC_0394,Thief,40,2440
380A0000,MOB_THIEF_NPC_0395,Thief,40,2781
390A0000,MOB_THIEF_NPC_0396,Thief,40,3121
3A0A0000,MOB_THIEF_NPC_0397,Thief,40,2440
3B0A0000,MOB_THIEF_NPC_0398,Thief,40,3121
3C0A0000,MOB_THIEF_NPC_0399,Thief,40,3121
3D0A0000,MOB_THIEF_NPC_0400,Thief,40,2440
3E0A0000,MOB_THIEF_NPC_0401,Thief,41,3264
3F0A0000,MOB_THIEF_NPC_0402,Thief,41,3264
400A0000,MOB_THIEF_NPC_0403,Thief,41,2550
410A0000,MOB_THIEF_NPC_0404,Thief,41,2907
420A0000,MOB_THIEF_NPC_0405,Thief,41,2907
430A0000,MOB_THIEF_NPC_0406,Thief,41,2550
440A0000,MOB_THIEF_NPC_0407,Thief,41,3264
450A0000,MOB_THIEF_NPC_0408,Thief,41,3264
460A0000,MOB_THIEF_NPC_0409,Thief,41,2550
470A0000,MOB_THIEF_NPC_0410,Thief,41,2907
480A0000,MOB_THIEF_NPC_0411,Thief,42,3412
490A0000,MOB_THIEF_NPC_0412,Thief,42,2663
4A0A0000,MOB_THIEF_NPC_0413,Thief,42,3412
4B0A0000,MOB_THIEF_NPC_0414,Thief,42,3038
4C0A0000,MOB_THIEF_NPC_0415,Thief,42,2663
4D0A0000,MOB_THIEF_NPC_0416,Thief,42,3412
4E0A0000,MOB_THIEF_NPC_0417,Thief,42,3412
4F0A0000,MOB_THIEF_NPC_0418,Thief,42,2663
500A0000,MOB_THIEF_NPC_0419,Thief,42,3038
510A0000,MOB_THIEF_NPC_0420,Thief,42,3038
520A0000,MOB_THIEF_NPC_0421,Thief,43,2779
530A0000,MOB_THIEF_NPC_0422,Thief,43,3565
540A0000,MOB_THIEF_NPC_0423,Thief,43,3565
550A0000,MOB_THIEF_NPC_0424,Thief,43,2779
560A0000,MOB_THIEF_NPC_0425,Thief,43,3172
570A0000,MOB_THIEF_NPC_0426,Thief,43,3565
580A0000,MOB_THIEF_NPC_0427,Thief,43,2779
590A0000,MOB_THIEF_NPC_0428,Thief,43,3565
5A0A0000,MOB_THIEF_NPC_0429,Thief,43,3172
5B0A0000,MOB_THIEF_NPC_0430,Thief,43,2779
5C0A0000,MOB_THIEF_NPC_0431,Thief,44,3722
5D0A0000,MOB_THIEF_NPC_0432,Thief,44,3722
5E0A0000,MOB_THIEF_NPC_0433,Thief,44,2899
5F0A0000,MOB_THIEF_NPC_0434,Thief,44,3311
600A0000,MOB_THIEF_NPC_0435,Thief,44,3311
610A0000,MOB_THIEF_NPC_0436,Thief,44,2899
620A0000,MOB_THIEF_NPC_0437,Thief,44,3722
630A0000,MOB_THIEF_NPC_0438,Thief,44,3722
640A0000,MOB_THIEF_NPC_0439,Thief,44,2899
650A0000,MOB_THIEF_NPC_0440,Thief,44,3311
660A0000,MOB_THIEF_NPC_0441,Thief,45,3884
670A0000,MOB_THIEF_NPC_0442,Thief,45,3023
680A0000,MOB_THIEF_NPC_0443,Thief,45,3884
690A0000,MOB_THIEF_NPC_0444,Thief,45,3454
6A0A0000,MOB_THIEF_NPC_0445,Thief,45,3023
6B0A0000,MOB_THIEF_NPC_0446,Thief,45,3884
6C0A0000,MOB_THIEF_NPC_0447,Thief,45,3884
6D0A0000,MOB_THIEF_NPC_0448,Thief,45,3023
6E0A0000,MOB_THIEF_NPC_0449,Thief,45,3454
6F0A0000,MOB_THIEF_NPC_0450,Thief,45,3454
700A0000,MOB_THIEF_NPC_0451,Thief,46,3151
710A0000,MOB_THIEF_NPC_0452,Thief,46,4052
720A0000,MOB_THIEF_NPC_0453,Thief,46,4052
730A0000,MOB_THIEF_NPC_0454,Thief,46,3151
740A0000,MOB_THIEF_NPC_0455,Thief,46,3601
750A0000,MOB_THIEF_NPC_0456,Thief,46,4052
760A0000,MOB_THIEF_NPC_0457,Thief,46,3151
770A0000,MOB_THIEF_NPC_0458,Thief,46,4052
780A0000,MOB_THIEF_NPC_0459,Thief,46,3601
790A0000,MOB_THIEF_NPC_0460,Thief,46,3151
7A0A0000,MOB_THIEF_NPC_0461,Thief,47,4224
7B0A0000,MOB_THIEF_NPC_0462,Thief,47,4224
7C0A0000,MOB_THIEF_NPC_0463,Thief,47,3282
7D0A0000,MOB_THIEF_NPC_0464,Thief,47,3753
7E0A0000,MOB_THIEF_NPC_0465,Thief,47,3753
7F0A0000,MOB_THIEF_NPC_0466,Thief,47,3282
800A0000,MOB_THIEF_NPC_0467,Thief,47,4224
810A0000,MOB_THIEF_NPC_0468,Thief,47,4224
820A0000,MOB_THIEF_NPC_0469,Thief,47,3282
830A0000,MOB_THIEF_NPC_0470,Thief,47,3753
840A0000,MOB_THIEF_NPC_0471,Thief,48,4401
850A0000,MOB_THIEF_NPC_0472,Thief,48,3417
860A0000,MOB_THIEF_NPC_0473,Thief,48,4401
870A0000,MOB_THIEF_NPC_0474,Thief,48,3909
880A0000,MOB_THIEF_NPC_0475,Thief,48,3417
890A0000,MOB_THIEF_NPC_0476,Thief,48,4401
8A0A0000,MOB_THIEF_NPC_0477,Thief,48,4401
8B0A0000,MOB_THIEF_NPC_0478,Thief,48,3417
8C0A0000,MOB_THIEF_NPC_0479,Thief,48,3909
8D0A0000,MOB_THIEF_NPC_0480,Thief,48,3909
8E0A0000,MOB_THIEF_NPC_0481,Thief,49,3557
8F0A0000,MOB_THIEF_NPC_0482,Thief,49,4584
900A0000,MOB_THIEF_NPC_0483,Thief,49,4584
910A0000,MOB_THIEF_NPC_0484,Thief,49,3557
920A0000,MOB_THIEF_NPC_0485,Thief,49,4071
930A0000,MOB_THIEF_NPC_0486,Thief,49,4584
940A0000,MOB_THIEF_NPC_0487,Thief,49,3557
950A0000,MOB_THIEF_NPC_0488,Thief,49,4584
960A0000,MOB_THIEF_NPC_0489,Thief,49,4071
970A0000,MOB_THIEF_NPC_0490,Thief,49,3557
980A0000,MOB_THIEF_NPC_0491,Thief,50,4773
990A0000,MOB_THIEF_NPC_0492,Thief,50,4773
9A0A0000,MOB_THIEF_NPC_0493,Thief,50,3701
9B0A0000,MOB_THIEF_NPC_0494,Thief,50,4237
9C0A0000,MOB_THIEF_NPC_0495,Thief,50,4237
9D0A0000,MOB_THIEF_NPC_0496,Thief,50,3701
9E0A0000,MOB_THIEF_NPC_0497,Thief,50,4773
9F0A0000,MOB_THIEF_NPC_0498,Thief,50,4773
A00A0000,MOB_THIEF_NPC_0499,Thief,50,3701
A10A0000,MOB_THIEF_NPC_0500,Thief,50,4237
A20A0000,MOB_THIEF_NPC_0501,Thief,51,4967
A30A0000,MOB_THIEF_NPC_0502,Thief,51,3849
A40A0000,MOB_THIEF_NPC_0503,Thief,51,4967
A50A0000,MOB_THIEF_NPC_0504,Thief,51,4408
A60A0000,MOB_THIEF_NPC_0505,Thief,51,3849
A70A0000,MOB_THIEF_NPC_0506,Thief,51,4967
A80A0000,MOB_THIEF_NPC_0507,Thief,51,4967
A90A0000,MOB_THIEF_NPC_0508,Thief,51,3849
AA0A0000,MOB_THIEF_NPC_0509,Thief,51,4408
AB0A0000,MOB_THIEF_NPC_0510,Thief,51,4408
AC0A0000,MOB_THIEF_NPC_0511,Thief,52,4001
AD0A0000,MOB_THIEF_NPC_0512,Thief,52,5167
AE0A0000,MOB_THIEF_NPC_0513,Thief,52,5167
AF0A0000,MOB_THIEF_NPC_0514,Thief,52,4001
B00A0000,MOB_THIEF_NPC_0515,Thief,52,4584
B10A0000,MOB_THIEF_NPC_0516,Thief,52,5167
B20A0000,MOB_THIEF_NPC_0517,Thief,52,4001
B30A0000,MOB_THIEF_NPC_0518,Thief,52,5167
B40A0000,MOB_THIEF_NPC_0519,Thief,52,4584
B50A0000,MOB_THIEF_NPC_0520,Thief,52,4001
B60A0000,MOB_THIEF_NPC_0521,Thief,53,5373
B70A0000,MOB_THIEF_NPC_0522,Thief,53,5373
B80A0000,MOB_THIEF_NPC_0523,Thief,53,4159
B90A0000,MOB_THIEF_NPC_0524,Thief,53,4766
BA0A0000,MOB_THIEF_NPC_0525,Thief,53,4766
BB0A0000,MOB_THIEF_NPC_0526,Thief,53,4159
BC0A0000,MOB_THIEF_NPC_0527,Thief,53,5373
BD0A0000,MOB_THIEF_NPC_0528,Thief,53,5373
BE0A0000,MOB_THIEF_NPC_0529,Thief,53,4159
BF0A0000,MOB_THIEF_NPC_0530,Thief,53,4766
C00A0000,MOB_THIEF_NPC_0531,Thief,54,5586
C10A0000,MOB_THIEF_NPC_0532,Thief,54,4320
C20A0000,MOB_THIEF_NPC_0533,Thief,54,5586
C30A0000,MOB_THIEF_NPC_0534,Thief,54,4953
C40A0000,MOB_THIEF_NPC_0535,Thief,54,4320
C50A0000,MOB_THIEF_NPC_0536,Thief,54,5586
C60A0000,MOB_THIEF_NPC_0537,Thief,54,5586
C70A0000,MOB_THIEF_NPC_0538,Thief,54,4320
C80A0000,MOB_THIEF_NPC_0539,Thief,54,4953
C90A0000,MOB_THIEF_NPC_0540,Thief,54,4953
CA0A0000,MOB_THIEF_NPC_0541,Thief,55,4700
CB0A0000,MOB_THIEF_NPC_0542,Thief,55,6084
CC0A0000,MOB_THIEF_NPC_0543,Thief,55,6084
CD0A0000,MOB_THIEF_NPC_0544,Thief,55,4700
CE0A0000,MOB_THIEF_NPC_0545,Thief,55,5392
CF0A0000,MOB_THIEF_NPC_0546,Thief,55,6084
D00A0000,MOB_THIEF_NPC_0547,Thief,55,4700
D10A0000,MOB_THIEF_NPC_0548,Thief,55,6084
D20A0000,MOB_THIEF_NPC_0549,Thief,55,5392
D30A0000,MOB_THIEF_NPC_0550,Thief,55,4700
D40A0000,MOB_THIEF_NPC_0551,Thief,56,6317
D50A0000,MOB_THIEF_NPC_0552,Thief,56,6317
D60A0000,MOB_THIEF_NPC_0553,Thief,56,4877
D70A0000,MOB_THIEF_NPC_0554,Thief,56,5597
D80A0000,MOB_THIEF_NPC_0555,Thief,56,5597
D90A0000,MOB_THIEF_NPC_0556,Thief,56,4877
DA0A0000,MOB_THIEF_NPC_0557,Thief,56,6317
DB0A0000,MOB_THIEF_NPC_0558,Thief,56,6317
DC0A0000,MOB_THIEF_NPC_0559,Thief,56,4877
DD0A0000,MOB_THIEF_NPC_0560,Thief,56,5597
DE0A0000,MOB_THIEF_NPC_0561,Thief,57,6557
DF0A0000,MOB_THIEF_NPC_0562,Thief,57,5060
E00A0000,MOB_THIEF_NPC_0563,Thief,57,6557
E10A0000,MOB_THIEF_NPC_0564,Thief,57,5809
E20A0000,MOB_THIEF_NPC_0565,Thief,57,5060
E30A0000,MOB_THIEF_NPC_0566,Thief,57,6557
E40A0000,MOB_THIEF_NPC_0567,Thief,57,6557
E50A0000,MOB_THIEF_NPC_0568,Thief,57,5060
E60A0000,MOB_THIEF_NPC_0569,Thief,57,5809
E70A0000,MOB_THIEF_NPC_0570,Thief,57,5809
E80A0000,MOB_THIEF_NPC_0571,Thief,58,5249
E90A0000,MOB_THIEF_NPC_0572,Thief,58,6805
EA0A0000,MOB_THIEF_NPC_0573,Thief,58,6805
EB0A0000,MOB_THIEF_NPC_0574,Thief,58,5249
EC0A0000,MOB_THIEF_NPC_0575,Thief,58,6027
ED0A0000,MOB_THIEF_NPC_0576,Thief,58,6805
EE0A0000,MOB_THIEF_NPC_0577,Thief,58,5249
EF0A0000,MOB_THIEF_NPC_0578,Thief,58,6805
F00A0000,MOB_THIEF_NPC_0579,Thief,58,6027
F10A0000,MOB_THIEF_NPC_0580,Thief,58,5249
F20A0000,MOB_THIEF_NPC_0581,Thief,59,7059
F30A0000,MOB_THIEF_NPC_0582,Thief,59,7059
F40A0000,MOB_THIEF_NPC_0583,Thief,59,5442
F50A0000,MOB_THIEF_NPC_0584,Thief,59,6251
F60A0000,MOB_THIEF_NPC_0585,Thief,59,6251
F70A0000,MOB_THIEF_NPC_0586,Thief,59,5442
F80A0000,MOB_THIEF_NPC_0587,Thief,59,7059
F90A0000,MOB_THIEF_NPC_0588,Thief,59,7059
FA0A0000,MOB_THIEF_NPC_0589,Thief,59,5442
FB0A0000,MOB_THIEF_NPC_0590,Thief,59,6251
FC0A0000,MOB_THIEF_NPC_0591,Thief,60,7634
FD0A0000,MOB_THIEF_NPC_0592,Thief,60,5880
FE0A0000,MOB_THIEF_NPC_0593,Thief,60,7634
FF0A0000,MOB_THIEF_NPC_0594,Thief,60,6757
000B0000,MOB_THIEF_NPC_0595,Thief,60,5880
010B0000,MOB_THIEF_NPC_0596,Thief,60,7634
020B0000,MOB_THIEF_NPC_0597,Thief,60,7634
030B0000,MOB_THIEF_NPC_0598,Thief,60,5880
040B0000,MOB_THIEF_NPC_0599,Thief,60,6757
050B0000,MOB_THIEF_NPC_0600,Thief,60,6757
060B0000,MOB_THIEF_NPC_0601,Thief,61,6092
070B0000,MOB_THIEF_NPC_0602,Thief,61,7913
080B0000,MOB_THIEF_NPC_0603,Thief,61,7003
090B0000,MOB_THIEF_NPC_0604,Thief,61,6092
0A0B0000,MOB_THIEF_NPC_0605,Thief,61,6092
0B0B0000,MOB_THIEF_NPC_0606,Thief,61,7913
0C0B0000,MOB_THIEF_NPC_0607,Thief,61,6092
0D0B0000,MOB_THIEF_NPC_0608,Thief,61,7003
0E0B0000,MOB_THIEF_NPC_0609,Thief,61,7003
0F0B0000,MOB_THIEF_NPC_0610,Thief,61,6092
100B0000,MOB_THIEF_NPC_0611,Thief,62,8200
110B0000,MOB_THIEF_NPC_0612,Thief,62,8200
120B0000,MOB_THIEF_NPC_0613,Thief,62,6310
130B0000,MOB_THIEF_NPC_0614,Thief,62,7255
140B0000,MOB_THIEF_NPC_0615,Thief,62,6310
150B0000,MOB_THIEF_NPC_0616,Thief,62,6310
160B0000,MOB_THIEF_NPC_0617,Thief,62,8200
170B0000,MOB_THIEF_NPC_0618,Thief,62,7255
180B0000,MOB_THIEF_NPC_0619,Thief,62,6310
190B0000,MOB_THIEF_NPC_0620,Thief,62,6310
1A0B0000,MOB_THIEF_NPC_0621,Thief,63,8495
1B0B0000,MOB_THIEF_NPC_0622,Thief,63,6535
1C0B0000,MOB_THIEF_NPC_0623,Thief,63,7515
1D0B0000,MOB_THIEF_NPC_0624,Thief,63,7515
1E0B0000,MOB_THIEF_NPC_0625,Thief,63,6535
1F0B0000,MOB_THIEF_NPC_0626,Thief,63,8495
200B0000,MOB_THIEF_NPC_0627,Thief,63,8495
210B0000,MOB_THIEF_NPC_0628,Thief,63,6535
220B0000,MOB_THIEF_NPC_0629,Thief,63,7515
230B0000,MOB_THIEF_NPC_0630,Thief,63,6535
240B0000,MOB_THIEF_NPC_0631,Thief,64,7025
250B0000,MOB_THIEF_NPC_0632,Thief,64,9139
260B0000,MOB_THIEF_NPC_0633,Thief,64,8082
270B0000,MOB_THIEF_NPC_0634,Thief,64,7025
280B0000,MOB_THIEF_NPC_0635,Thief,64,7025
290B0000,MOB_THIEF_NPC_0636,Thief,64,9139
2A0B0000,MOB_THIEF_NPC_0637,Thief,64,7025
2B0B0000,MOB_THIEF_NPC_0638,Thief,64,8082
2C0B0000,MOB_THIEF_NPC_0639,Thief,64,8082
2D0B0000,MOB_THIEF_NPC_0640,Thief,64,7025
2E0B0000,MOB_THIEF_NPC_0641,Thief,65,9461
2F0B0000,MOB_THIEF_NPC_0642,Thief,65,9461
300B0000,MOB_THIEF_NPC_0643,Thief,65,7270
310B0000,MOB_THIEF_NPC_0644,Thief,65,8366
320B0000,MOB_THIEF_NPC_0645,Thief,65,7270
330B0000,MOB_THIEF_NPC_0646,Thief,65,7270
340B0000,MOB_THIEF_NPC_0647,Thief,65,9461
350B0000,MOB_THIEF_NPC_0648,Thief,65,8366
360B0000,MOB_THIEF_NPC_0649,Thief,65,7270
370B0000,MOB_THIEF_NPC_0650,Thief,65,7270
380B0000,MOB_THIEF_NPC_0651,Thief,66,9792
390B0000,MOB_THIEF_NPC_0652,Thief,66,7522
3A0B0000,MOB_THIEF_NPC_0653,Thief,66,8657
3B0B0000,MOB_THIEF_NPC_0654,Thief,66,8657
3C0B0000,MOB_THIEF_NPC_0655,Thief,66,7522
3D0B0000,MOB_THIEF_NPC_0656,Thief,66,9792
3E0B0000,MOB_THIEF_NPC_0657,Thief,66,9792
3F0B0000,MOB_THIEF_NPC_0658,Thief,66,7522
400B0000,MOB_THIEF_NPC_0659,Thief,66,8657
410B0000,MOB_THIEF_NPC_0660,Thief,66,7522
420B0000,MOB_THIEF_NPC_0661,Thief,67,7781
430B0000,MOB_THIEF_NPC_0662,Thief,67,10133
440B0000,MOB_THIEF_NPC_0663,Thief,67,8957
450B0000,MOB_THIEF_NPC_0664,Thief,67,7781
460B0000,MOB_THIEF_NPC_0665,Thief,67,7781
470B0000,MOB_THIEF_NPC_0666,Thief,67,10133
480B0000,MOB_THIEF_NPC_0667,Thief,67,7781
490B0000,MOB_THIEF_NPC_0668,Thief,67,8957
4A0B0000,MOB_THIEF_NPC_0669,Thief,67,8957
4B0B0000,MOB_THIEF_NPC_0670,Thief,67,7781
4C0B0000,MOB_THIEF_NPC_0671,Thief,68,10483
4D0B0000,MOB_THIEF_NPC_0672,Thief,68,10483
4E0B0000,MOB_THIEF_NPC_0673,Thief,68,8047
