//ID,Type,Name,Level,Stack,Durability
8D010000,ITEM_CH_M_HEAVY_01_BA_C,Refining Copper Armor,10,1,52
8E010000,ITEM_CH_M_HEAVY_02_BA_A,Infantry Bronze Armor,13,1,54
8F010000,ITEM_CH_M_HEAVY_02_BA_B,Lancer Bronze Armor,15,1,55
90010000,ITEM_CH_M_HEAVY_02_BA_C,Cavalry Bronze Armor,18,1,56
91010000,ITEM_CH_M_HEAVY_03_BA_A,Oh Scale Armor,21,1,58
92010000,ITEM_CH_M_HEAVY_03_BA_B,Chok Scale Armor,23,1,58
93010000,ITEM_CH_M_HEAVY_03_BA_C,Wi Scale Armor,26,1,60
94010000,ITEM_CH_M_HEAVY_04_BA_A,Holy Pure White Armor,29,1,61
95010000,ITEM_CH_M_HEAVY_04_BA_B,Glory Pure White Armor,31,1,62
96010000,ITEM_CH_M_HEAVY_04_BA_C,Divine Pure White Armor,34,1,64
97010000,ITEM_CH_M_HEAVY_05_BA_A,Iron Hard Scale Armor,37,1,65
98010000,ITEM_CH_M_HEAVY_05_BA_B,Silver Hard Scale Armor,40,1,67
99010000,ITEM_CH_M_HEAVY_05_BA_C,Gold Hard Scale Armor,43,1,68
9A010000,ITEM_CH_M_HEAVY_06_BA_A,Forest Python Armor,47,1,70
9B010000,ITEM_CH_M_HEAVY_06_BA_B,Woodland Python Armor,50,1,71
9C010000,ITEM_CH_M_HEAVY_06_BA_C,Jungle Python Armor,53,1,73
9D010000,ITEM_CH_M_HEAVY_07_BA_A,Crystal Jewel Armor,57,1,75
9E010000,ITEM_CH_M_HEAVY_07_BA_B,Topaz Jewel Armor,61,1,77
9F010000,ITEM_CH_M_HEAVY_07_BA_C,Spinel Jewel Armor,65,1,78
A0010000,ITEM_CH_M_HEAVY_08_BA_A,Hades Pegasus Armor,69,1,80
A1010000,ITEM_CH_M_HEAVY_08_BA_B,Heaven Pegasus Armor,73,1,82
A2010000,ITEM_CH_M_HEAVY_08_BA_C,Elysium Pegasus Armor,77,1,84
A3010000,ITEM_CH_M_HEAVY_09_BA_A,White Twin Horn Armor,81,1,86
A4010000,ITEM_CH_M_HEAVY_09_BA_B,Blue Twin Horn Armor,85,1,88
A5010000,ITEM_CH_M_HEAVY_09_BA_C,Black Twin Horn Armor,90,1,90
A6010000,ITEM_CH_M_HEAVY_10_BA_A,Black Beast Armor,92,1,91
A7010000,ITEM_CH_M_HEAVY_10_BA_B,Black Tiger Armor,96,1,93
A8010000,ITEM_CH_M_HEAVY_10_BA_C,Black Ghost Armor,100,1,95
A9010000,ITEM_CH_M_HEAVY_11_BA_A,Drako War God Armor,101,1,97
AC010000,ITEM_CH_M_HEAVY_12_BA_A,Reo Armor,113,1,101
AD010000,ITEM_CH_M_HEAVY_12_BA_B,Angel Wing Armor,116,1,103
AE010000,ITEM_CH_M_HEAVY_12_BA_C,Valkyrie Wing Armor,120,1,105
AF010000,ITEM_CH_M_HEAVY_01_LA_A,Copper Hose,1,1,48
B0010000,ITEM_CH_M_HEAVY_01_LA_B,Wrought Copper Hose,7,1,51
B1010000,ITEM_CH_M_HEAVY_01_LA_C,Refining Copper Hose,9,1,52
B2010000,ITEM_CH_M_HEAVY_02_LA_A,Infantry Bronze Hose,12,1,53
B3010000,ITEM_CH_M_HEAVY_02_LA_B,Lancer Bronze Hose,14,1,54
B4010000,ITEM_CH_M_HEAVY_02_LA_C,Cavalry Bronze Hose,17,1,56
B5010000,ITEM_CH_M_HEAVY_03_LA_A,Oh Scale Hose,20,1,57
B6010000,ITEM_CH_M_HEAVY_03_LA_B,Chok Scale Hose,22,1,58
B7010000,ITEM_CH_M_HEAVY_03_LA_C,Wi Scale Hose,25,1,59
B8010000,ITEM_CH_M_HEAVY_04_LA_A,Holy Pure White Hose,28,1,61
B9010000,ITEM_CH_M_HEAVY_04_LA_B,Glory Pure White Hose,30,1,62
BA010000,ITEM_CH_M_HEAVY_04_LA_C,Divine Pure White Hose,33,1,63
BB010000,ITEM_CH_M_HEAVY_05_LA_A,Iron Hard Scale Hose,36,1,65
BC010000,ITEM_CH_M_HEAVY_05_LA_B,Silver Hard Scale Hose,39,1,66
BD010000,ITEM_CH_M_HEAVY_05_LA_C,Gold Hard Scale Hose,42,1,68
BE010000,ITEM_CH_M_HEAVY_06_LA_A,Forest Python Hose,46,1,69
BF010000,ITEM_CH_M_HEAVY_06_LA_B,Woodland Python Hose,49,1,71
C0010000,ITEM_CH_M_HEAVY_06_LA_C,Jungle Python Hose,52,1,72
C1010000,ITEM_CH_M_HEAVY_07_LA_A,Crystal Jewel Hose,56,1,74
C2010000,ITEM_CH_M_HEAVY_07_LA_B,Topaz Jewel Hose,60,1,76
C3010000,ITEM_CH_M_HEAVY_07_LA_C,Spinel Jewel Hose,64,1,78
C4010000,ITEM_CH_M_HEAVY_08_LA_A,Hades Pegasus Hose,68,1,80
C5010000,ITEM_CH_M_HEAVY_08_LA_B,Heaven Pegasus Hose,72,1,82
C6010000,ITEM_CH_M_HEAVY_08_LA_C,Elysium Pegasus Hose,76,1,84
C7010000,ITEM_CH_M_HEAVY_09_LA_A,White Twin Horn Hose,80,1,86
C8010000,ITEM_CH_M_HEAVY_09_LA_B,Blue Twin Horn Hose,84,1,87
C9010000,ITEM_CH_M_HEAVY_09_LA_C,Black Twin Horn Hose,89,1,90
CA010000,ITEM_CH_M_HEAVY_10_LA_A,Black Beast Hose,92,1,91
CB010000,ITEM_CH_M_HEAVY_10_LA_B,Black Tiger Hose,96,1,93
CC010000,ITEM_CH_M_HEAVY_10_LA_C,Black Ghost Hose,100,1,95
CD010000,ITEM_CH_M_HEAVY_11_LA_A,Drako War God Hose,101,1,97
D0010000,ITEM_CH_M_HEAVY_12_LA_A,Reo Hose,113,1,101
D1010000,ITEM_CH_M_HEAVY_12_LA_B,Angel Wing Hose,116,1,103
D2010000,ITEM_CH_M_HEAVY_12_LA_C,Valkyrie Wing Shoulder,120,1,105
D3010000,ITEM_CH_M_HEAVY_01_AA_A,Copper Bracer,1,1,48
D4010000,ITEM_CH_M_HEAVY_01_AA_B,Wrought Copper Bracer,3,1,49
D5010000,ITEM_CH_M_HEAVY_01_AA_C,Refining Copper Bracer,5,1,50
D6010000,ITEM_CH_M_HEAVY_02_AA_A,Infantry Bronze Bracer,8,1,51
D7010000,ITEM_CH_M_HEAVY_02_AA_B,Lancer Bronze Bracer,10,1,52
D8010000,ITEM_CH_M_HEAVY_02_AA_C,Cavalry Bronze Bracer,13,1,54
D9010000,ITEM_CH_M_HEAVY_03_AA_A,Oh Scale Bracer,16,1,55
DA010000,ITEM_CH_M_HEAVY_03_AA_B,Chok Scale Bracer,18,1,56
DB010000,ITEM_CH_M_HEAVY_03_AA_C,Wi Scale Bracer,21,1,58
DC010000,ITEM_CH_M_HEAVY_04_AA_A,Holy Pure White Bracer,24,1,59
DD010000,ITEM_CH_M_HEAVY_04_AA_B,Glory Pure White Bracer,26,1,60
DE010000,ITEM_CH_M_HEAVY_04_AA_C,Divine Pure White Bracer,29,1,61
DF010000,ITEM_CH_M_HEAVY_05_AA_A,Iron Hard Scale Bracer,32,1,63
E0010000,ITEM_CH_M_HEAVY_05_AA_B,Silver Hard Scale Bracer,35,1,64
E1010000,ITEM_CH_M_HEAVY_05_AA_C,Gold Hard Scale Bracer,38,1,66
E2010000,ITEM_CH_M_HEAVY_06_AA_A,Forest Python Bracer,42,1,68
E3010000,ITEM_CH_M_HEAVY_06_AA_B,Woodland Python Bracer,45,1,69
E4010000,ITEM_CH_M_HEAVY_06_AA_C,Jungle Python Bracer,48,1,70
E5010000,ITEM_CH_M_HEAVY_07_AA_A,Crystal Jewel Bracer,52,1,72
E6010000,ITEM_CH_M_HEAVY_07_AA_B,Topaz Jewel Bracer,56,1,74
E7010000,ITEM_CH_M_HEAVY_07_AA_C,Spinel Jewel Bracer,60,1,76
E8010000,ITEM_CH_M_HEAVY_08_AA_A,Hades Pegasus Bracer,64,1,78
E9010000,ITEM_CH_M_HEAVY_08_AA_B,Heaven Pegasus Bracer,68,1,80
EA010000,ITEM_CH_M_HEAVY_08_AA_C,Elysium Pegasus Bracer,72,1,82
EB010000,ITEM_CH_M_HEAVY_09_AA_A,White Twin Horn Bracer,76,1,84
EC010000,ITEM_CH_M_HEAVY_09_AA_B,Blue Twin Horn Bracer,80,1,86
ED010000,ITEM_CH_M_HEAVY_09_AA_C,Black Twin Horn Bracer,85,1,88
EE010000,ITEM_CH_M_HEAVY_10_AA_A,Black Beast Bracer,90,1,90
EF010000,ITEM_CH_M_HEAVY_10_AA_B,Black Tiger Bracer,94,1,92
F0010000,ITEM_CH_M_HEAVY_10_AA_C,Black Ghost Bracer,98,1,94
F1010000,ITEM_CH_M_HEAVY_11_AA_A,Drako War God Bracer,101,1,96
F4010000,ITEM_CH_M_HEAVY_12_AA_A,Reo Bracer,111,1,100
F5010000,ITEM_CH_M_HEAVY_12_AA_B,Angel Wing Bracer,114,1,102
F6010000,ITEM_CH_M_HEAVY_12_AA_C,Valkyrie Wing Bracer,118,1,104
F7010000,ITEM_CH_M_HEAVY_01_FA_A,Copper Footgear,1,1,48
F8010000,ITEM_CH_M_HEAVY_01_FA_B,Wrought Copper Footgear,5,1,50
F9010000,ITEM_CH_M_HEAVY_01_FA_C,Refining Copper Footgear,7,1,51
FA010000,ITEM_CH_M_HEAVY_02_FA_A,Infantry Bronze Footgear,10,1,52
FB010000,ITEM_CH_M_HEAVY_02_FA_B,Lancer Bronze Footgear,12,1,53
FC010000,ITEM_CH_M_HEAVY_02_FA_C,Cavalry Bronze Footgear,15,1,55
FD010000,ITEM_CH_M_HEAVY_03_FA_A,Oh Scale Footgear,18,1,56
FE010000,ITEM_CH_M_HEAVY_03_FA_B,Chok Scale Footgear,20,1,57
FF010000,ITEM_CH_M_HEAVY_03_FA_C,Wi Scale Footgear,23,1,58
00020000,ITEM_CH_M_HEAVY_04_FA_A,Holy Pure White Footgear,26,1,60
01020000,ITEM_CH_M_HEAVY_04_FA_B,Glory Pure White Footgear,28,1,61
02020000,ITEM_CH_M_HEAVY_04_FA_C,Divine Pure White Footgear,31,1,62
03020000,ITEM_CH_M_HEAVY_05_FA_A,Iron Hard Scale Footgear,34,1,64
04020000,ITEM_CH_M_HEAVY_05_FA_B,Silver Hard Scale Footgear,37,1,65
05020000,ITEM_CH_M_HEAVY_05_FA_C,Gold Hard Scale Footgear,40,1,67
06020000,ITEM_CH_M_HEAVY_06_FA_A,Forest Python Footgear,44,1,68
07020000,ITEM_CH_M_HEAVY_06_FA_B,Woodland Python Footgear,47,1,70
08020000,ITEM_CH_M_HEAVY_06_FA_C,Jungle Python Footgear,50,1,71
09020000,ITEM_CH_M_HEAVY_07_FA_A,Crystal Jewel Footgear,54,1,73
0A020000,ITEM_CH_M_HEAVY_07_FA_B,Topaz Jewel Footgear,58,1,75
0B020000,ITEM_CH_M_HEAVY_07_FA_C,Spinel Jewel Footgear,62,1,77
0C020000,ITEM_CH_M_HEAVY_08_FA_A,Hades Pegasus Footgear,66,1,79
0D020000,ITEM_CH_M_HEAVY_08_FA_B,Heaven Pegasus Footgear,70,1,81
0E020000,ITEM_CH_M_HEAVY_08_FA_C,Elysium Pegasus Footgear,74,1,83
0F020000,ITEM_CH_M_HEAVY_09_FA_A,White Twin Horn Footgear,78,1,85
10020000,ITEM_CH_M_HEAVY_09_FA_B,Blue Twin Horn Footgear,82,1,87
11020000,ITEM_CH_M_HEAVY_09_FA_C,Black Twin Horn Footgear,87,1,89
12020000,ITEM_CH_M_HEAVY_10_FA_A,Black Beast Footgear,91,1,91
13020000,ITEM_CH_M_HEAVY_10_FA_B,Black Tiger Footgear,95,1,93
14020000,ITEM_CH_M_HEAVY_10_FA_C,Black Ghost Footgear,99,1,95
15020000,ITEM_CH_M_HEAVY_11_FA_A,Drako War God Footgear,101,1,96
18020000,ITEM_CH_M_HEAVY_12_FA_A,Reo Footgear,112,1,101
19020000,ITEM_CH_M_HEAVY_12_FA_B,Angel Wing Footgear,115,1,102
1A020000,ITEM_CH_M_HEAVY_12_FA_C,Valkyrie Wing Footgear,119,1,104
1B020000,ITEM_CH_M_LIGHT_01_HA_A,Cloth Headgear,1,1,44
1C020000,ITEM_CH_M_LIGHT_01_HA_B,Tough Cloth Headgear,6,1,46
1D020000,ITEM_CH_M_LIGHT_01_HA_C,Strong Cloth Headgear,8,1,47
1E020000,ITEM_CH_M_LIGHT_02_HA_A,Small Quilting Headgear,11,1,48
1F020000,ITEM_CH_M_LIGHT_02_HA_B,Half Quilting Headgear,13,1,49
20020000,ITEM_CH_M_LIGHT_02_HA_C,Perfect Quilting Headgear,16,1,50
21020000,ITEM_CH_M_LIGHT_03_HA_A,Oh Iron Headgear,19,1,51
22020000,ITEM_CH_M_LIGHT_03_HA_B,Chok Iron Headgear,21,1,52
23020000,ITEM_CH_M_LIGHT_03_HA_C,Wi Iron Headgear,24,1,54
24020000,ITEM_CH_M_LIGHT_04_HA_A,Wood Steel Headgear,27,1,55
25020000,ITEM_CH_M_LIGHT_04_HA_B,Stone Steel Headgear,29,1,56
26020000,ITEM_CH_M_LIGHT_04_HA_C,Metal Steel Headgear,32,1,57
27020000,ITEM_CH_M_LIGHT_05_HA_A,Python Blood Headgear,35,1,58
28020000,ITEM_CH_M_LIGHT_05_HA_B,Python Horn Headgear,38,1,60
29020000,ITEM_CH_M_LIGHT_05_HA_C,Python Bone Headgear,41,1,61
2A020000,ITEM_CH_M_LIGHT_06_HA_A,East Cheonchuk Headgear,45,1,63
2B020000,ITEM_CH_M_LIGHT_06_HA_B,West Cheonchuk Headgear,48,1,64
2C020000,ITEM_CH_M_LIGHT_06_HA_C,North Cheonchuk Headgear,51,1,65
2D020000,ITEM_CH_M_LIGHT_07_HA_A,Wild Tiger Bone Headgear,55,1,67
2E020000,ITEM_CH_M_LIGHT_07_HA_B,Brute Tiger Bone Headgear,59,1,69
2F020000,ITEM_CH_M_LIGHT_07_HA_C,Evil Tiger Bone Headgear,63,1,70
30020000,ITEM_CH_M_LIGHT_08_HA_A,Crescent Deva Headgear,67,1,72
31020000,ITEM_CH_M_LIGHT_08_HA_B,Lunar Deva Headgear,71,1,74
32020000,ITEM_CH_M_LIGHT_08_HA_C,Moon Deva Headgear,75,1,76
33020000,ITEM_CH_M_LIGHT_09_HA_A,White Girin Horn Headgear,79,1,77
34020000,ITEM_CH_M_LIGHT_09_HA_B,Blue Girin Horn Headgear,83,1,79
35020000,ITEM_CH_M_LIGHT_09_HA_C,Black Girin Horn Headgear,88,1,81
36020000,ITEM_CH_M_LIGHT_10_HA_A,Holy Witacheon Headgear,91,1,83
37020000,ITEM_CH_M_LIGHT_10_HA_B,Glory Witacheon Headgear,95,1,84
38020000,ITEM_CH_M_LIGHT_10_HA_C,Divine Witacheon Headgear,99,1,86
39020000,ITEM_CH_M_LIGHT_11_HA_A,Drako Underworld Headgear,101,1,87
3C020000,ITEM_CH_M_LIGHT_12_HA_A,Reo Headgear,112,1,92
3D020000,ITEM_CH_M_LIGHT_12_HA_B,Silla Phoenix Headgear,115,1,93
3E020000,ITEM_CH_M_LIGHT_12_HA_C,Goryeo Phoenix Headgear,119,1,95
3F020000,ITEM_CH_M_LIGHT_01_CA_A,Cloth Coronet,1,1,44
40020000,ITEM_CH_M_LIGHT_01_CA_B,Tough Cloth Coronet,6,1,46
41020000,ITEM_CH_M_LIGHT_01_CA_C,Strong Cloth Coronet,8,1,47
42020000,ITEM_CH_M_LIGHT_02_CA_A,Small Quilting Coronet,11,1,48
43020000,ITEM_CH_M_LIGHT_02_CA_B,Half Quilting Coronet,13,1,49
44020000,ITEM_CH_M_LIGHT_02_CA_C,Perfect Quilting Coronet,16,1,50
45020000,ITEM_CH_M_LIGHT_03_CA_A,Oh Iron Coronet,19,1,51
46020000,ITEM_CH_M_LIGHT_03_CA_B,Chok Iron Coronet,21,1,52
47020000,ITEM_CH_M_LIGHT_03_CA_C,Wi Iron Coronet,24,1,54
48020000,ITEM_CH_M_LIGHT_04_CA_A,Wood Steel Coronet,27,1,55
49020000,ITEM_CH_M_LIGHT_04_CA_B,Stone Steel Coronet,29,1,56
4A020000,ITEM_CH_M_LIGHT_04_CA_C,Metal Steel Coronet,32,1,57
4B020000,ITEM_CH_M_LIGHT_05_CA_A,Python Blood Coronet,35,1,58
4C020000,ITEM_CH_M_LIGHT_05_CA_B,Python Horn Coronet,38,1,60
4D020000,ITEM_CH_M_LIGHT_05_CA_C,Python Bone Coronet,41,1,61
4E020000,ITEM_CH_M_LIGHT_06_CA_A,East Cheonchuk Coronet,45,1,63
4F020000,ITEM_CH_M_LIGHT_06_CA_B,West Cheonchuk Coronet,48,1,64
50020000,ITEM_CH_M_LIGHT_06_CA_C,North Cheonchuk Coronet,51,1,65
51020000,ITEM_CH_M_LIGHT_07_CA_A,Wild Tiger Bone Coronet,55,1,67
52020000,ITEM_CH_M_LIGHT_07_CA_B,Brute Tiger Bone Coronet,59,1,69
53020000,ITEM_CH_M_LIGHT_07_CA_C,Evil Tiger Bone Coronet,63,1,70
54020000,ITEM_CH_M_LIGHT_08_CA_A,Crescent Deva Coronet,67,1,72
55020000,ITEM_CH_M_LIGHT_08_CA_B,Lunar Deva Coronet,71,1,74
56020000,ITEM_CH_M_LIGHT_08_CA_C,Moon Deva Coronet,75,1,76
57020000,ITEM_CH_M_LIGHT_09_CA_A,White Girin Horn Coronet,79,1,77
58020000,ITEM_CH_M_LIGHT_09_CA_B,Blue Girin Horn Coronet,83,1,79
59020000,ITEM_CH_M_LIGHT_09_CA_C,Black Girin Horn Coronet,88,1,81
5A020000,ITEM_CH_M_LIGHT_10_CA_A,Holy Witacheon Coronet,91,1,83
5B020000,ITEM_CH_M_LIGHT_10_CA_B,Glory Witacheon Coronet,95,1,84
5C020000,ITEM_CH_M_LIGHT_10_CA_C,Divine Witacheon Coronet,99,1,86
60020000,ITEM_CH_M_LIGHT_12_CA_A,Reo Coronet,112,1,92
61020000,ITEM_CH_M_LIGHT_12_CA_B,Silla Phoenix Coronet,115,1,93
62020000,ITEM_CH_M_LIGHT_12_CA_C,Goryeo Phoenix Coronet,119,1,95
63020000,ITEM_CH_M_LIGHT_01_SA_A,Cloth Shell,1,1,44
64020000,ITEM_CH_M_LIGHT_01_SA_B,Tough Cloth Shell,4,1,45
65020000,ITEM_CH_M_LIGHT_01_SA_C,Strong Cloth Shell,6,1,46
66020000,ITEM_CH_M_LIGHT_02_SA_A,Small Quilting Shell,9,1,47
67020000,ITEM_CH_M_LIGHT_02_SA_B,Half Quilting Shell,11,1,48
68020000,ITEM_CH_M_LIGHT_02_SA_C,Perfect Quilting Shell,14,1,49
69020000,ITEM_CH_M_LIGHT_03_SA_A,Oh Iron Shell,17,1,51
6A020000,ITEM_CH_M_LIGHT_03_SA_B,Chok Iron Shell,19,1,51
6B020000,ITEM_CH_M_LIGHT_03_SA_C,Wi Iron Shell,22,1,53
6C020000,ITEM_CH_M_LIGHT_04_SA_A,Wood Steel Shell,25,1,54
6D020000,ITEM_CH_M_LIGHT_04_SA_B,Stone Steel Shell,27,1,55
6E020000,ITEM_CH_M_LIGHT_04_SA_C,Metal Steel Shell,30,1,56
6F020000,ITEM_CH_M_LIGHT_05_SA_A,Python Blood Shell,33,1,58
70020000,ITEM_CH_M_LIGHT_05_SA_B,Python Horn Shell,36,1,59
71020000,ITEM_CH_M_LIGHT_05_SA_C,Python Bone Shell,39,1,60
72020000,ITEM_CH_M_LIGHT_06_SA_A,East Cheonchuk Shell,43,1,62
73020000,ITEM_CH_M_LIGHT_06_SA_B,West Cheonchuk Shell,46,1,63
74020000,ITEM_CH_M_LIGHT_06_SA_C,North Cheonchuk Shell,49,1,64
75020000,ITEM_CH_M_LIGHT_07_SA_A,Wild Tiger Bone Shell,53,1,66
76020000,ITEM_CH_M_LIGHT_07_SA_B,Brute Tiger Bone Shell,57,1,68
77020000,ITEM_CH_M_LIGHT_07_SA_C,Evil Tiger Bone Shell,61,1,70
78020000,ITEM_CH_M_LIGHT_08_SA_A,Crescent Deva Shell,65,1,71
79020000,ITEM_CH_M_LIGHT_08_SA_B,Lunar Deva Shell,69,1,73
7A020000,ITEM_CH_M_LIGHT_08_SA_C,Moon Deva Shell,73,1,75
7B020000,ITEM_CH_M_LIGHT_09_SA_A,White Girin Horn Shell,77,1,77
7C020000,ITEM_CH_M_LIGHT_09_SA_B,Blue Girin Horn Shell,81,1,78
7D020000,ITEM_CH_M_LIGHT_09_SA_C,Black Girin Horn Shell,86,1,80
7E020000,ITEM_CH_M_LIGHT_10_SA_A,Holy Witacheon Shell,90,1,82
7F020000,ITEM_CH_M_LIGHT_10_SA_B,Glory Witacheon Shell,94,1,84
80020000,ITEM_CH_M_LIGHT_10_SA_C,Divine Witacheon Shell,98,1,86
81020000,ITEM_CH_M_LIGHT_11_SA_A,Drako Underworld Shell,101,1,87
84020000,ITEM_CH_M_LIGHT_12_SA_A,Reo Shell,111,1,91
85020000,ITEM_CH_M_LIGHT_12_SA_B,Silla Phoenix Shell,114,1,92
86020000,ITEM_CH_M_LIGHT_12_SA_C,Goryeo Phoenix Shell,118,1,94
87020000,ITEM_CH_M_LIGHT_01_BA_A,Cloth Lamellar,1,1,44
88020000,ITEM_CH_M_LIGHT_01_BA_B,Tough Cloth Lamellar,8,1,47
89020000,ITEM_CH_M_LIGHT_01_BA_C,Strong Cloth Lamellar,10,1,48
8A020000,ITEM_CH_M_LIGHT_02_BA_A,Small Quilting Lamellar,13,1,49
8B020000,ITEM_CH_M_LIGHT_02_BA_B,Half Quilting Lamellar,15,1,50
8C020000,ITEM_CH_M_LIGHT_02_BA_C,Perfect Quilting Lamellar,18,1,51
8D020000,ITEM_CH_M_LIGHT_03_BA_A,Oh Iron Lamellar,21,1,52
8E020000,ITEM_CH_M_LIGHT_03_BA_B,Chok Iron Lamellar,23,1,53
8F020000,ITEM_CH_M_LIGHT_03_BA_C,Wi Iron Lamellar,26,1,54
90020000,ITEM_CH_M_LIGHT_04_BA_A,Wood Steel Lamellar,29,1,56
91020000,ITEM_CH_M_LIGHT_04_BA_B,Stone Steel Lamellar,31,1,57
92020000,ITEM_CH_M_LIGHT_04_BA_C,Metal Steel Lamellar,34,1,58
93020000,ITEM_CH_M_LIGHT_05_BA_A,Python Blood Lamellar,37,1,59
94020000,ITEM_CH_M_LIGHT_05_BA_B,Python Horn Lamellar,40,1,61
95020000,ITEM_CH_M_LIGHT_05_BA_C,Python Bone Lamellar,43,1,62
96020000,ITEM_CH_M_LIGHT_06_BA_A,East Cheonchuk Lamellar,47,1,64
97020000,ITEM_CH_M_LIGHT_06_BA_B,West Cheonchuk Lamellar,50,1,65
98020000,ITEM_CH_M_LIGHT_06_BA_C,North Cheonchuk Lamellar,53,1,66
99020000,ITEM_CH_M_LIGHT_07_BA_A,Wild Tiger Bone Lamellar,57,1,68
9A020000,ITEM_CH_M_LIGHT_07_BA_B,Brute Tiger Bone Lamellar,61,1,70
9B020000,ITEM_CH_M_LIGHT_07_BA_C,Evil Tiger Bone Lamellar,65,1,71
9C020000,ITEM_CH_M_LIGHT_08_BA_A,Crescent Deva Lamellar,69,1,73
9D020000,ITEM_CH_M_LIGHT_08_BA_B,Lunar Deva Lamellar,73,1,75
9E020000,ITEM_CH_M_LIGHT_08_BA_C,Moon Deva Lamellar,77,1,77
9F020000,ITEM_CH_M_LIGHT_09_BA_A,White Girin Horn Lamellar,81,1,78
A0020000,ITEM_CH_M_LIGHT_09_BA_B,Blue Girin Horn Lamellar,85,1,80
A1020000,ITEM_CH_M_LIGHT_09_BA_C,Black Girin Horn Lamellar,90,1,82
A2020000,ITEM_CH_M_LIGHT_10_BA_A,Holy Witacheon Lamellar,92,1,83
A3020000,ITEM_CH_M_LIGHT_10_BA_B,Glory Witacheon Lamellar,96,1,85
A4020000,ITEM_CH_M_LIGHT_10_BA_C,Divine Witacheon Lamellar,100,1,86
A5020000,ITEM_CH_M_LIGHT_11_BA_A,Drako Underworld Lamellar,101,1,88
A8020000,ITEM_CH_M_LIGHT_12_BA_A,Reo Lamellar,113,1,92
A9020000,ITEM_CH_M_LIGHT_12_BA_B,Silla Phoenix Lamellar,116,1,93
AA020000,ITEM_CH_M_LIGHT_12_BA_C,Goryeo Phoenix Lamellar,120,1,95
AB020000,ITEM_CH_M_LIGHT_01_LA_A,Cloth Tasset,1,1,44
AC020000,ITEM_CH_M_LIGHT_01_LA_B,Tough Cloth Tasset,7,1,46
AD020000,ITEM_CH_M_LIGHT_01_LA_C,Strong Cloth Tasset,9,1,47
AE020000,ITEM_CH_M_LIGHT_02_LA_A,Small Quilting Tasset,12,1,48
AF020000,ITEM_CH_M_LIGHT_02_LA_B,Half Quilting Tasset,14,1,49
B0020000,ITEM_CH_M_LIGHT_02_LA_C,Perfect Quilting Tasset,17,1,51
B1020000,ITEM_CH_M_LIGHT_03_LA_A,Oh Iron Tasset,20,1,52
B2020000,ITEM_CH_M_LIGHT_03_LA_B,Chok Iron Tasset,22,1,53
B3020000,ITEM_CH_M_LIGHT_03_LA_C,Wi Iron Tasset,25,1,54
B4020000,ITEM_CH_M_LIGHT_04_LA_A,Wood Steel Tasset,28,1,55
B5020000,ITEM_CH_M_LIGHT_04_LA_B,Stone Steel Tasset,30,1,56
B6020000,ITEM_CH_M_LIGHT_04_LA_C,Metal Steel Tasset,33,1,58
B7020000,ITEM_CH_M_LIGHT_05_LA_A,Python Blood Tasset,36,1,59
B8020000,ITEM_CH_M_LIGHT_05_LA_B,Python Horn Tasset,39,1,60
B9020000,ITEM_CH_M_LIGHT_05_LA_C,Python Bone Tasset,42,1,61
BA020000,ITEM_CH_M_LIGHT_06_LA_A,East Cheonchuk Tasset,46,1,63
BB020000,ITEM_CH_M_LIGHT_06_LA_B,West Cheonchuk Tasset,49,1,64
BC020000,ITEM_CH_M_LIGHT_06_LA_C,North Cheonchuk Tasset,52,1,66
BD020000,ITEM_CH_M_LIGHT_07_LA_A,Wild Tiger Bone Tasset,56,1,67
BE020000,ITEM_CH_M_LIGHT_07_LA_B,Brute Tiger Bone Tasset,60,1,69
BF020000,ITEM_CH_M_LIGHT_07_LA_C,Evil Tiger Bone Tasset,64,1,71
C0020000,ITEM_CH_M_LIGHT_08_LA_A,Crescent Deva Tasset,68,1,73
C1020000,ITEM_CH_M_LIGHT_08_LA_B,Lunar Deva Tasset,72,1,74
C2020000,ITEM_CH_M_LIGHT_08_LA_C,Moon Deva Tasset,76,1,76
C3020000,ITEM_CH_M_LIGHT_09_LA_A,White Girin Horn Tasset,80,1,78
C4020000,ITEM_CH_M_LIGHT_09_LA_B,Blue Girin Horn Tasset,84,1,80
C5020000,ITEM_CH_M_LIGHT_09_LA_C,Black Girin Horn Tasset,89,1,82
C6020000,ITEM_CH_M_LIGHT_10_LA_A,Holy Witacheon Tasset,92,1,83
C7020000,ITEM_CH_M_LIGHT_10_LA_B,Glory Witacheon Tasset,96,1,85
C8020000,ITEM_CH_M_LIGHT_10_LA_C,Divine Witacheon Tasset,100,1,86
C9020000,ITEM_CH_M_LIGHT_11_LA_A,Drako Underworld Tasset,101,1,88
CC020000,ITEM_CH_M_LIGHT_12_LA_A,Reo Tasset,113,1,92
CD020000,ITEM_CH_M_LIGHT_12_LA_B,Silla Phoenix Tasset,116,1,93
CE020000,ITEM_CH_M_LIGHT_12_LA_C,Goryeo Phoenix Tasset,120,1,95
CF020000,ITEM_CH_M_LIGHT_01_AA_A,Cloth Glove,1,1,44
D0020000,ITEM_CH_M_LIGHT_01_AA_B,Tough Cloth Glove,3,1,45
D1020000,ITEM_CH_M_LIGHT_01_AA_C,Strong Cloth Glove,5,1,45
D2020000,ITEM_CH_M_LIGHT_02_AA_A,Small Quilting Glove,8,1,47
